﻿Stedtype;StedID;Stedtekst;GeoZone;x-koordinat;y-koordinat;Kommune;Region;Medie;Vandområde;Dato;Måling nr;Undersøgelsestype;Undersøgelsesmetode;Undersøgelsesniveau;Søtype/Sønaturtype;Teknisk anvisning;Dataejer;Link;Transekt nummer;Transekt navn;Transekt-start, GeoZone;Transekt-start, x-koordinat;Transekt-start, y-koordinat;Transekt-slut, GeoZone;Transekt-slut, x-koordinat;Transekt-slut, y-koordinat;Punkt nummer;Punkt, GeoZone;Punkt, x-koordinat;Punkt, y-koordinat;Aktivitetssted;Aktiv;Dybde (cm);Arts tom;Taxonkode;Artkode;Art latin;Art;Dækningsgrad;Undervandsplanter, dækningsgrad;Undervandsplanter, gennemsnitshøjde;Trådalger, dækningsgrad;Kvalitetsmærke
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;34;Transektnr AS17;32;693446;6203979;32;693406;6204012;3;32;693434;6203989;34_3;Ja;120;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;29;Transektnr AS13;32;695241;6204588;32;695166;6204649;3;32;695227;6204600;29_3;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;39;Transektnr AV05;32;691646;6211594;32;691703;6211548;1;32;691669;6211574;39_1;Ja;90;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;37;Transektnr AV03;32;691894;6212422;32;693424;6211190;9;32;693302;6211288;37_9;Ja;190;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;26;Transektnr AS09;32;696542;6205595;32;696382;6205723;4;32;696432;6205684;26_4;Ja;125;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;17;Transektnr AN03;32;696712;6208540;32;694281;6210499;4;32;696642;6208596;17_4;Ja;150;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;29;Transektnr AS12;32;695545;6204857;32;695422;6204955;6;32;695422;6204955;29_6;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;22;Transektnr AØ05;32;698327;6206211;32;698261;6206264;2;32;698309;6206225;22_2;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;24;Transektnr AS08;32;696582;6206076;32;696464;6206171;3;32;696529;6206119;24_3;Ja;130;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;6;Transektnr AM13;32;692433;6206850;32;692557;6206751;1;32;692433;6206850;6_1;Ja;40;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;10;Transektnr AM16;32;691762;6205850;32;691792;6205826;1;32;691736;6205871;10_1;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;48;Transektnr AV14;32;689595;6208623;32;691126;6207390;11;32;691126;6207390;48_11;Ja;80;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;26;Transektnr AS09;32;696542;6205595;32;696382;6205723;3;32;696455;6205664;26_3;Ja;125;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;42;Transektnr AV08;32;691260;6210364;32;692711;6209196;8;32;692674;6209224;42_8;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;49;Transektnr AV15;32;689549;6208147;32;690824;6207120;4;32;689574;6208127;49_4;Ja;125;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;22-06-2009;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e0604f5d-ef41-4af0-9cf7-e8f7bfdfe90e;20;Transektnr AS19;32;693009;6203304;32;692910;6203384;3;32;692979;6203328;20_3;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;26;Transektnr AS09;32;696542;6205595;32;696382;6205723;6;32;696382;6205723;26_6;Ja;240;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;7;Transektnr AM14;32;692203;6206522;32;692301;6206443;6;32;692301;6206443;7_6;Ja;185;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;48;Transektnr AV14;32;689595;6208623;32;691126;6207390;10;32;691092;6207417;48_10;Ja;90;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;05-07-2005;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/fae56ba8-fada-4ee6-9c92-f910807f6ed3;23;Transektnr AØ06;32;698076;6205900;32;697229;6206582;17;32;697229;6206582;23_17;Ja;150;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;8;Transektnr AM15;32;691917;6206238;32;691998;6206173;5;32;691992;6206179;8_5;Ja;210;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;16;Transektnr AN03;32;696712;6208540;32;694281;6210499;12;32;694281;6210499;16_12;Ja;85;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;4;Transektnr AM10;32;692967;6207961;32;693029;6207912;3;32;692967;6207961;4_3;Ja;100;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;40;Transektnr AV06;32;691509;6211191;32;691600;6211118;2;32;691534;6211172;40_2;Ja;250;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;24;Transektnr AØ07;32;696807;6206408;32;696593;6206581;4;32;696644;6206540;24_4;Ja;120;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;21;Transektnr AØ04;32;698524;6206566;32;696725;6208016;4;32;698451;6206625;21_4;Ja;220;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;22-06-2009;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e0604f5d-ef41-4af0-9cf7-e8f7bfdfe90e;10;Transektnr AN03;32;696712;6208540;32;694281;6210499;4;32;696577;6208648;10_4;Ja;180;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;5;Transektnr AM11;32;692700;6207663;32;692828;6207560;6;32;692828;6207560;5_6;Ja;160;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;16;Transektnr AN02;32;696744;6209028;32;695128;6210331;6;32;696303;6209383;16_6;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;43;Transektnr AV10;32;690440;6209997;32;691570;6209087;11;32;691570;6209087;43_11;Ja;90;Nej;1510010200000;69;Cladophora;Vandhårslægten;1 - 1-5 %;0 - 0 %;0;1 - 1-5 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;46;Transektnr AV12;32;689830;6209462;32;690956;6208555;8;32;690950;6208559;46_8;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;47;Transektnr AV13;32;689712;6209043;32;691274;6207784;3;32;689890;6208899;47_3;Ja;190;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;25;Transektnr AS08;32;696582;6206076;32;696464;6206171;3;32;696509;6206135;25_3;Ja;190;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;23;Transektnr AØ06;32;698076;6205900;32;697229;6206582;13;32;697713;6206192;23_13;Ja;40;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;1 - 1-5 %;2 - 6-25 %;20;1 - 1-5 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;48;Transektnr AV14;32;689595;6208623;32;691126;6207390;9;32;691066;6207439;48_9;Ja;120;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;23;Transektnr AØ07;32;696807;6206408;32;696593;6206581;1;32;696807;6206408;23_1;Ja;30;Nej;1601010101306;98;Chara vulgaris var. vulgaris;;1 - 1-5 %;3 - 26-50 %;10;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;19;Transektnr AØ03;32;698615;6207006;32;697147;6208189;1;32;698615;6207006;19_1;Ja;40;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;2 - 6-25 %;2 - 6-25 %;20;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;16-07-2018;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/5c48b9cd-0723-4b24-9d01-ddd28690ad2b;24;Transektnr AØ07;32;696807;6206408;32;696593;6206581;2;32;696730;6206470;24_2;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;16;Transektnr AN03;32;696712;6208540;32;694281;6210499;4;32;696642;6208596;16_4;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;1;Transektnr AM07;32;693491;6209081;32;693762;6208862;5;32;693756;6208867;1_5;Ja;150;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;30-06-2014;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;3150 - Næringsrig sø;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/113505ad-1363-48d2-adb4-c669222366df;6;Transektnr AM12;32;692548;6207271;32;692711;6207140;5;32;692707;6207144;6_5;Ja;170;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;33;Transektnr AS17;32;693446;6203979;32;693406;6204012;6;32;693406;6204012;33_6;Ja;170;Nej;2900500040380;6495;Stuckenia pectinata;Børstebladet vandaks;0 - 0 %;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;8;Transektnr AM14;32;692203;6206522;32;692301;6206443;1;32;692203;6206522;8_1;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;23;Transektnr AØ06;32;698076;6205900;32;697229;6206582;7;32;698004;6205958;23_7;Ja;180;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;40;Transektnr AV07;32;691263;6210876;32;691328;6210823;5;32;691297;6210848;40_5;Ja;210;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;43;Transektnr AV09;32;691039;6210028;32;691858;6209369;1;32;691039;6210028;43_1;Ja;180;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;43;Transektnr AV10;32;690440;6209997;32;691570;6209087;5;32;690482;6209964;43_5;Ja;210;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;25-06-2007;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/9534acc4-2d9a-4455-ad3d-dd10cbdf7de2;7;Transektnr AM13;32;692433;6206850;32;692557;6206751;1;32;692433;6206850;7_1;Ja;50;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;34;Transektnr AS17;32;693446;6203979;32;693406;6204012;1;32;693460;6203968;34_1;Ja;40;Nej;1510010200500;73;Cladophora glomerata;Dusk-vandhår;1 - 1-5 %;3 - 26-50 %;30;1 - 1-5 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;29-06-2006;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/52a495e4-4ba9-4bf7-9800-7b770d4fbaf0;23;Transektnr AØ06;32;698076;6205900;32;697229;6206582;17;32;697291;6206532;23_17;Ja;120;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;10-08-2020;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/e13d31b3-a1af-4c34-98be-cf07087d973c;7;Transektnr AM14;32;692203;6206522;32;692301;6206443;2;32;692203;6206522;7_2;Ja;70;Ja;;;;;;0 - 0 %;0;0 - 0 %;2
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;12-08-2024;1;Vegetation, Sø;Transekt/punktundersøgelse;Intensiv;;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/63cb4794-256d-4f85-a529-2c950eb56ea4;48;Transektnr AV15;32;689549;6208147;32;690824;6207120;1;32;689549;6208147;48_1;Ja;0;Ja;;;;;;0 - 0 %;0;0 - 0 %;1
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;23-08-2011;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/91949dfb-1a90-4a35-96dd-58c9b1fa1cca;48;Transektnr AV14;32;689595;6208623;32;691126;6207390;8;32;691023;6207473;48_8;Ja;190;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
Station;49000068;ARRESØ, HELE SØEN;32;694826;6207864;Halsnæs;Region Hovedstaden;Sø;Arresø;20-07-2004;1;Vegetation, Sø;Transekt/punktundersøgelse;Ekstensiv;0 - Ikke oplyst;Ja;Miljøstyrelsen;https://vanda.miljoeportal.dk/link/f4efb2b6-aec3-4173-954f-a464dc20a112;15;Transektnr AN01;32;696354;6209856;32;695761;6210334;3;32;696100;6210061;15_3;Ja;140;Ja;;;;;;0 - 0 %;0;0 - 0 %;3
